phrases_score
1.9253131008
5.7967294012
3.0
7.7399379567999995
4.2929953082
5.4343610697999996
2.7348510325
0.0
7.4005560588999995
0.0
3.7192922708999996
2.453970077
0.7726090873
1.8056260728
5.577746936900001
2.475682506
0.8101055666
0.8190514216
2.9770989446000002
0.0
1.7330100349
0.6089452302
1.5799094447000002
0.0
0.0
0.0
0.0
0.680083381
0.0
3.1355497189
0.680083381
0.0
0.931994412
2.3301020747
0.0
3.1241769007999998
0.0
0.9208118621
0.0
0.606461132
2.2635259251999997
1.541157898
2.3203908447000003
0.0
0.0
1.4741608927
2.5862147445000003
2.0532639721
3.2455888650999998
0.8495414611
24.039243915600004
2.2468643726
0.910640077
4.355471891300001
0.0
0.8317565459
0.8722798641
0.8359350194
2.6926048209
4.967107556799999
4.967107556799999
0.0
0.7004084377
2.4844783753999997
1.6340786749
1.5895368743
3.4584686801
3.438448136
2.7504719166
2.47903037
0.8894934957
0.6879762194
0.8894934957
1.6131015361
0.8795994265
1.7346919566999999
1.5930855711
0.8795994265
0.8795994265
1.7346919566999999
1.7346919566999999
1.7346919566999999
4.085444058
0.7454352671
2.4959071837
3.0882646443999997
2.2675549073
2.9348405919999996
2.4571066527000003
3.2807475595
3.3831671272
0.0
2.5499946647
2.7608424229999997
8.5063268437
3.1302737893
2.2618503888
5.0545300107
4.8906885997
1.5982776749999998
4.9630581097999995
11.0570874734
3.3063317836
0.7838635273
5.698494633499999
4.6526304106
3.3141163770000004
3.189628214
2.4126518792000002
5.2290163226
8.4288690217
0.7177312263
8.9571563423
3.3348589366
1.7053160326999999
0.0
2.5867077928000004
4.96418829
1.7077409442
1.5749142413000001
3.456471142
2.5092458825
0.7876934404
1.4337744093
0.910640077
3.0846517993999996
0.910640077
0.0
0.0
1.0
0.738393457
4.9011966783
0.0
2.753609292
2.5406760460999998
4.6252136752
1.5982776749999998
0.0
7.3032128586
0.848578159
1.597118717
5.1393354186
2.5101115387
6.4537616497000005
0.0
1.7198522189
5.6306468533
6.557323890699999
0.0
0.0
2.3329167279
3.2725005054
1.7131419217000001
1.6203141948
0.0
1.5868362879000002
3.1989326018999997
0.0
2.4928518566999998
0.0
0.8788827294
0.8461724418
0.0
3.1839527188
2.5237231083
1.7742596688
1.7568125188
0.0
0.0
1.7742596688
1.5727947946
0.7520850575
2.4700601386
2.431176287
0.0
0.8150156582
2.4859238402
3.9045994508999993
2.4519658771
0.910640077
3.8646345876
0.753806231
3.0745199401
2.6001565361
2.2407975700000002
2.076154517
0.8390809038
1.4676822751
2.1102341766
3.208318233
0.0
0.0
3.0028829485
1.5568094467
3.7951071849999996
0.0
2.3303635052
3.701371645
3.7772645012
0.755079742
4.0468206344999995
0.8150156582
3.701371645
0.755079742
0.8400305609
0.7014447869
0.0
0.910640077
1.4580864179
0.0
0.8461724418
1.7568125188
0.0
0.0
2.5639491168
0.7505295866
2.6106904502
0.7126025331
0.8400305609
3.3876069627999996
3.1946259001
0.0
0.8885252295
2.713267557
2.3648470342
0.8694480495
4.2838777949
1.633097978
0.9208118621
0.910640077
0.8359350194
0.0
0.0
2.6127154356
0.8652646307
0.8652646307
1.8314519391
1.0
0.0
1.7902599116
0.0
0.0
3.4898245256
1.8096993378000001
0.0
0.0
1.0
1.5472884184
3.0665474863
1.6572497276
1.7567468815
3.2578363993
9.8810682867
0.711353399
0.910640077
0.910640077
3.3102723947999997
2.5143503645
0.6879762194
5.315594325299999
4.1452672328
5.1912378299
4.1076316836
2.5948490883
1.7307806506
7.0813507246
0.0
0.910640077
7.0813507246
0.0
7.9111163655
0.0
1.6855421868999998
2.188140313
0.7929172874
1.3545570554
1.3207000976
3.2913763129
0.8461724418
0.0
0.0
1.8328746774
0.0
3.2747481739999995
0.606461132
2.4554474123
0.6601806642
0.9054606095
0.6601806642
0.6601806642
2.7612976116
1.6863639937000001
0.7004084377
0.0
2.2139575494
0.0
0.9166973853
1.6439635423999999
0.7838635273
2.0348696936
4.107624346800001
4.8276499060999996
6.0804810341
2.4685129756
0.6601806642
0.7838635273
0.0
1.8461724417999998
0.8461724418
3.6738958525
1.6863639937000001
4.1663454085
0.0
0.0
1.6340786749
0.8294856266
1.7461830119
1.7986923469
0.7009002335
1.6589712532
2.3073139038
0.8461724418
1.59330947
0.8294856266
2.6589712532
3.4850563406
0.7946171231
3.4470011003
1.7986923469
2.6281779735
1.7986923469
4.2796734637
0.8294856266
2.59330947
0.8294856266
1.7053203502
1.7986923469
2.59330947
1.7053203502
3.2053842236000003
4.291376312900001
3.2309048153
2.3526578905999997
0.9015606549
11.985899160599999
1.8227492416
3.3104589505999997
5.3329711731
2.5619020219
3.2796332481999997
3.7501079532999997
2.1678761177
5.1691972656
1.8416237242
2.2351915507999998
4.5120821745
7.2625289299
1.713267557
0.7977312502
4.2614707238000005
5.3021440578
0.0
2.4277365536
1.7053481348
0.0
2.5169471079
1.5957339817
3.3362098207
5.7134376555
1.7449906151999999
0.0
1.7380753472000001
0.8756089438
1.3587182005999998
2.5647591383
7.057146433800001
2.6630982944
8.3066266661
1.6419147283000002
0.8636195918
4.904096579
7.327241301400001
2.4245958526
3.3140893483
5.5170438732
4.1649491256
0.6425519015
0.7782951365
6.495621086700001
4.1119735448
2.4815655177
3.0815331694
0.8894934957
0.0
1.5320453972
6.7927608914
2.416081779
1.7101389611000002
3.520156471
2.4907960715
0.699275006
0.7929172874
3.9952372451000002
2.5259849287
1.6565368792
1.5565516915000002
0.699275006
4.4777111002000005
2.1955129060000003
5.0275321165
3.735792087
3.438448136
4.842744182500001
6.1266763725999995
4.7480582364
0.0
